ra,dec,redshift,extinction_r
118.20062,18.2206,0.5616555,0.102198
126.68782,21.596875,0.5426939,0.102197
126.56948,10.67385,0.3133219,0.1021964
138.81211,10.651851,0.5337032,0.1021964
139.15347,23.992368,0.5977001,0.1021875
117.89159,20.600663,0.3032305,0.1021859
126.81974,22.176178,0.5064247,0.1021801
140.83973,20.596686,0.4148481,0.1021778
117.97325,20.545198,0.4481538,0.1021667
125.93503,13.424671,0.5801859,0.1021612
124.37004,20.549391,0.3416814,0.1021583
127.89494,21.928157,0.5167255,0.1021543
116.77985,18.914996,0.5408353,0.1021538
142.45993,13.995393,0.5819383,0.1021466
126.40167,21.9832,0.4925754,0.1021421
147.16241,13.661917,0.5345779,0.102142
118.35736,18.201607,0.3490281,0.1021349
146.98725,16.148699,0.3457538,0.1021337
114.33459,18.793227,0.5653663,0.1021317
142.48379,19.901687,0.5369726,0.1021202
118.25032,18.014399,0.4419598,0.1021162
117.61657,19.082147,0.4708198,0.1021159
139.84591,23.3159,0.5165472,0.1021137
128.9905,21.108984,0.5657651,0.1021079
138.48512,23.954886,0.5608121,0.1021017
138.45687,23.86135,0.5462153,0.1020985
139.89409,10.081227,0.4958362,0.1020982
128.00184,14.769575,0.3001296,0.1020949
121.86036,21.358594,0.3216076,0.1020816
115.45814,22.911447,0.5789547,0.1020766
120.33363,24.443159,0.5517321,0.102075
126.5716,11.977763,0.3209879,0.102073
118.32974,18.503105,0.3888253,0.1020719
127.53995,21.26383,0.4986957,0.1020689
138.24147,20.225964,0.5760414,0.1020653
141.2942,18.251306,0.4392908,0.1020585
128.84447,21.197247,0.5686873,0.1020576
119.63235,24.442184,0.5472432,0.1020523
115.06683,19.815981,0.5542926,0.102051
126.36617,18.528724,0.444892,0.1020476
144.50543,11.690145,0.3586686,0.1020458
126.46898,19.152931,0.3021708,0.1020457
126.04796,22.209133,0.4652077,0.1020411
119.82858,24.458077,0.3839063,0.1020387
138.78579,10.669039,0.4283857,0.1020367
125.81222,22.014316,0.5227552,0.1020362
124.25472,19.382565,0.5121416,0.1020356
129.09499,21.147886,0.3948162,0.1020356
129.05321,14.600929,0.3239582,0.1020333
137.98367,22.748954,0.3919243,0.102032
139.72281,10.135504,0.4815027,0.1020263
121.91941,21.875465,0.5762134,0.1020143
126.50305,10.66654,0.5469049,0.1020121
113.54888,23.858764,0.5275102,0.1020085
141.20425,12.608578,0.5207077,0.1020019
116.88621,18.755536,0.5484637,0.1019998
126.05108,14.41506,0.4705547,0.1019962
143.29365,19.93759,0.5186726,0.1019917
126.86409,11.195915,0.4851789,0.1019916
117.75055,18.6446,0.3819714,0.101991
149.54317,24.931079,0.5620454,0.1019886
141.33154,18.084747,0.4826511,0.1019884
125.39737,18.918623,0.5711136,0.1019784
115.72909,23.685453,0.5030047,0.1019777
118.25927,18.554042,0.3924699,0.1019768
113.82247,18.006654,0.4606539,0.1019715
126.14727,16.978284,0.4572334,0.1019697
127.74378,14.793203,0.3625434,0.1019681
142.49679,20.271716,0.4725775,0.1019613
115.96209,23.67604,0.4352587,0.1019527
131.23355,12.885757,0.5576966,0.1019468
116.79163,21.543665,0.545711,0.1019436
136.85027,23.358881,0.3640778,0.1019405
139.82157,22.617237,0.4126519,0.1019362
139.18021,22.008205,0.4004644,0.1019321
139.81726,22.549792,0.4045448,0.1019309
140.3796,13.434114,0.4994405,0.1019248
117.95349,16.878261,0.5973754,0.1019242
126.94177,19.464089,0.4436602,0.1019222
140.10378,10.42682,0.3184653,0.101921
118.36611,17.540211,0.5094935,0.1019199
126.35555,17.189772,0.5352707,0.101918
143.07577,20.095232,0.4770206,0.1019117
113.60435,18.76111,0.4603024,0.1019094
118.13874,19.92112,0.4834395,0.1019084
130.71655,13.446251,0.5034153,0.1019051
137.08934,23.193282,0.505555,0.101904
125.34383,20.516937,0.5380747,0.1018936
113.91237,24.904139,0.5393705,0.1018929
125.99221,13.464993,0.5736746,0.1018928
127.24911,13.114982,0.349274,0.101886
114.30338,20.023365,0.5500196,0.1018825
119.64072,24.522867,0.5482457,0.1018801
124.72896,23.287197,0.3294254,0.101878
113.37872,24.056616,0.3717567,0.1018739
115.23002,24.577062,0.4658777,0.1018713
123.25965,22.695926,0.5896776,0.1018613
117.29928,17.582816,0.4184783,0.101859
129.12961,14.586255,0.3558033,0.1018584
115.18023,14.808126,0.4753881,0.1018579
115.16038,23.783947,0.559066,0.1018569
137.64159,21.832828,0.5079977,0.1018501
146.14548,12.88003,0.5964121,0.1018446
138.49289,13.744616,0.4476155,0.1018445
126.45437,16.797882,0.3920691,0.1018445
126.38902,10.715727,0.3657629,0.1018398
144.45777,20.076326,0.5062721,0.1018382
123.25749,22.694318,0.5927527,0.101837
141.8529,19.271692,0.4908378,0.1018346
126.56637,16.947934,0.3202309,0.1018247
128.96123,14.796095,0.3563994,0.1018212
114.168,20.325,0.4724642,0.1018182
126.42072,21.797312,0.5063373,0.1018088
118.44905,19.317664,0.3895083,0.1018084
137.64319,21.831125,0.5067204,0.1018054
142.50004,20.208718,0.5150427,0.1018043
137.494,21.982434,0.5677751,0.1018009
125.4661,18.882604,0.3490701,0.1017962
113.6716,18.801536,0.4978851,0.1017769
130.52318,13.41023,0.4490654,0.1017705
126.13429,16.715794,0.455265,0.1017583
147.57337,13.142978,0.3443606,0.1017486
130.84524,12.872515,0.3081599,0.1017448
139.84665,23.379775,0.312479,0.101742
142.80287,20.571927,0.4170262,0.1017413
147.24289,12.875449,0.4854865,0.1017324
123.92214,17.356103,0.5962217,0.1017296
117.99057,19.661766,0.4962772,0.1017259
138.70144,14.05025,0.5043307,0.101722
123.97249,18.494925,0.4817763,0.1017194
115.89962,23.101787,0.5746571,0.1017193
115.04635,24.442202,0.5553145,0.1017107
145.9645,12.610137,0.5197311,0.101707
141.46735,12.340298,0.4714773,0.1017042
125.48557,23.063118,0.5657251,0.101704
126.28947,12.831298,0.5921111,0.1017013
125.3748,22.051982,0.5491988,0.1016965
114.2619,18.395896,0.4946468,0.1016956
138.70449,14.138319,0.5185416,0.10169
124.22231,19.624374,0.3055213,0.1016783
118.50018,19.61897,0.399889,0.1016776
146.39623,16.233739,0.4422753,0.1016758
128.3488,13.99067,0.5583875,0.1016711
138.65788,23.527855,0.3242789,0.101671
139.88248,23.089796,0.4878016,0.1016683
123.46452,22.397932,0.4720607,0.1016626
138.22193,20.144753,0.3401402,0.1016607
133.88038,10.135537,0.5520962,0.1016541
118.93243,18.672932,0.3863424,0.1016515
127.19759,21.897729,0.5856985,0.1016505
141.99152,13.631763,0.4726864,0.1016495
145.11025,14.163108,0.5529559,0.101649
126.28313,21.110985,0.5078055,0.1016473
142.37523,20.682432,0.5333979,0.1016389
132.302,13.74313,0.5544159,0.1016369
137.25259,23.980539,0.4882996,0.1016355
123.37539,23.421556,0.5647745,0.1016302
114.89775,21.207022,0.5688357,0.1016273
135.38416,10.092663,0.5213371,0.1016209
145.09838,14.20218,0.5328615,0.1016207
142.84678,13.376924,0.559155,0.1016136
137.192,14.324449,0.4502262,0.1016114
122.07207,23.28302,0.3236107,0.1016096
134.81099,13.741651,0.3295408,0.1016083
139.04263,19.527902,0.5667159,0.1016057
118.70003,17.27937,0.3971214,0.1016047
124.66775,22.95507,0.3111265,0.1016045
122.66956,17.380271,0.3923052,0.1016015
125.96937,23.759772,0.5228038,0.1016014
135.9413,14.48216,0.4834106,0.1015955
135.52626,15.357884,0.5113896,0.1015951
137.88919,23.702509,0.567928,0.1015915
115.10812,22.218109,0.3063041,0.101589
121.05407,19.539734,0.3584181,0.1015847
138.6822,23.613925,0.4426308,0.1015823
126.72779,17.459021,0.5845221,0.1015754
126.22055,13.787949,0.5714372,0.1015748
125.99361,11.752358,0.3572957,0.1015744
129.68606,22.882973,0.4994794,0.1015743
119.54157,24.224851,0.5487607,0.1015708
134.25052,14.756471,0.3032353,0.1015695
118.63598,17.28498,0.4383403,0.1015688
124.52744,19.090763,0.3400113,0.1015678
141.52005,12.37719,0.5300765,0.101566
118.26615,18.130631,0.5558063,0.1015503
121.98539,22.879521,0.3278561,0.1015492
138.69988,10.276263,0.4405,0.101545
141.24516,18.121066,0.3032307,0.101541
136.40678,17.485869,0.4587582,0.1015384
122.75117,21.916971,0.3858562,0.1015305
126.70254,22.697876,0.4930589,0.1015271
115.38906,21.975007,0.5648859,0.1015223
137.90997,24.123203,0.5920293,0.1015211
116.29673,23.359884,0.5208005,0.1015194
126.48737,16.757588,0.5831217,0.101517
120.57848,20.262869,0.3971274,0.1015132
126.22461,21.465326,0.5469069,0.1015052
114.80594,18.636139,0.4276276,0.1014999
137.05886,22.63128,0.344398,0.1014996
122.3401,17.77932,0.4562254,0.1014989
136.86809,22.662248,0.4313844,0.1014978
124.73832,19.064332,0.4940787,0.1014971
138.46132,23.884276,0.5803288,0.1014971
122.03754,21.95636,0.33103,0.1014931
120.44356,19.884973,0.5134298,0.1014896
121.54949,21.606153,0.4797198,0.1014894
123.76644,20.845041,0.5676736,0.1014867
115.88711,20.358215,0.578539,0.1014843
121.81802,21.380411,0.3550473,0.1014841
141.88042,13.542146,0.5086979,0.1014829
141.27766,12.842709,0.5857502,0.1014813
147.13068,13.673228,0.5213889,0.1014807
145.25503,14.311645,0.5493347,0.1014775
127.75019,21.805365,0.5022815,0.1014708
119.49912,24.203052,0.4918819,0.101465
124.88577,23.221629,0.5523927,0.101465
141.10233,20.993172,0.3830083,0.1014638
114.04894,20.358292,0.5563324,0.1014613
147.15791,15.855129,0.5821522,0.1014552
120.09442,24.029354,0.5965255,0.1014547
119.45682,24.201854,0.5534925,0.1014501
123.46131,20.314422,0.5147045,0.1014491
117.65397,19.097674,0.4191263,0.1014487
130.244,10.508012,0.5884891,0.1014483
123.49388,20.235159,0.5146762,0.1014469
125.06292,19.686084,0.4314583,0.1014446
119.05879,17.136962,0.486317,0.1014403
147.14581,15.831867,0.3363818,0.101439
138.66306,23.615198,0.4581317,0.1014375
125.95385,13.427708,0.3187441,0.1014362
114.21627,24.856037,0.5866029,0.1014341
138.568,11.102758,0.4602104,0.1014323
131.68975,10.607417,0.5243418,0.101432
124.74414,22.499792,0.5627661,0.1014314
138.30715,24.68737,0.3771341,0.1014289
127.918,14.780948,0.3596596,0.1014281
144.27922,13.919315,0.5569196,0.1014219
124.90162,23.195785,0.5223064,0.1014209
122.98153,21.474549,0.4813998,0.1014194
120.68551,21.002417,0.4516666,0.1014168
139.5808,10.62063,0.4859197,0.1014108
118.61292,17.652011,0.5289121,0.1014031
137.97662,23.940266,0.3630854,0.1014024
146.76856,16.278717,0.5206157,0.1014003
122.99734,22.592246,0.4386747,0.1013964
127.64846,21.692186,0.5278635,0.101389
138.51377,10.356613,0.3106991,0.1013862
126.44552,22.720721,0.333272,0.101386
124.72831,19.647874,0.4795004,0.101386
117.83895,18.778302,0.4788254,0.1013856
126.08277,18.274974,0.407409,0.1013835
138.31312,24.724244,0.3284018,0.1013829
119.01106,19.362731,0.5398994,0.101376
146.50436,16.221016,0.5380289,0.1013757
120.39259,20.497382,0.5671366,0.1013746
135.65564,14.388905,0.3145954,0.1013698
129.75248,23.801654,0.4247927,0.1013668
142.59993,19.499355,0.4775693,0.1013625
116.70402,22.731156,0.5846822,0.1013619
114.01937,24.015004,0.3469649,0.1013601
125.7716,13.738502,0.531813,0.1013558
125.91599,12.047812,0.4314137,0.1013542
115.99863,22.546485,0.4804128,0.1013531
132.52032,14.175598,0.4996364,0.1013473
137.41675,11.226329,0.4853849,0.1013462
123.51712,22.673639,0.3244792,0.1013459
125.46335,23.125676,0.303534,0.1013432
122.74701,21.104199,0.3095416,0.1013395
127.3919,21.86498,0.5407427,0.1013253
126.20178,21.376235,0.4889172,0.1013188
124.84666,19.169315,0.4511185,0.1013168
113.42302,24.794993,0.4419111,0.1013153
140.39127,10.205501,0.5010383,0.101311
123.03917,21.5227,0.3087716,0.1013083
115.26975,24.694831,0.5564932,0.101303
124.48351,19.132502,0.4754675,0.1013008
114.97741,21.10623,0.3167239,0.1012991
140.17149,22.32728,0.4603556,0.1012987
126.74617,14.314031,0.4720961,0.1012928
125.76979,23.822252,0.5472113,0.101292
136.40174,17.462362,0.4537821,0.1012882
126.37326,21.79005,0.5207548,0.101279
135.45568,16.152046,0.3146271,0.101279
129.46914,13.787762,0.3202938,0.1012779
129.65965,22.29686,0.550882,0.1012708
144.42696,16.043584,0.5103351,0.1012682
141.51246,12.357413,0.5895232,0.101268
137.97315,24.784952,0.3613835,0.1012604
147.16021,15.839362,0.5843984,0.1012583
117.74048,20.77267,0.4230947,0.1012551
126.36856,21.788045,0.5216191,0.1012548
126.35325,21.11059,0.3186988,0.1012539
124.76374,23.160193,0.5731131,0.1012536
129.35894,14.300443,0.375072,0.1012526
124.27042,20.513393,0.341114,0.1012523
116.67836,14.815714,0.3158149,0.1012507
134.05895,14.790333,0.5221,0.1012482
145.30469,13.338162,0.5222731,0.1012466
138.48537,23.386842,0.5316744,0.1012371
126.65765,24.384624,0.5551468,0.1012332
126.37767,17.206406,0.581207,0.1012302
119.78944,24.167629,0.4602203,0.1012271
115.44214,19.673871,0.5705349,0.1012239
115.1816,22.865891,0.5488445,0.101217
117.62455,17.356695,0.4395524,0.1012137
123.75233,20.46687,0.5282796,0.1012113
117.32373,18.72,0.3356562,0.1012101
120.59417,20.269221,0.5406917,0.1012088
126.51528,19.069861,0.3048886,0.1012085
115.28287,24.555094,0.5557062,0.1011975
138.43327,24.855196,0.3937491,0.1011968
124.89261,23.176055,0.4047787,0.1011959
138.41909,23.227561,0.3944151,0.1011938
114.93357,18.439245,0.5099933,0.1011902
135.69001,14.389849,0.5049846,0.1011898
116.69348,22.726602,0.5800467,0.1011896
121.73282,21.507904,0.3882032,0.1011883
138.162,14.551531,0.3771359,0.1011854
115.37795,23.879804,0.420642,0.1011837
115.06103,23.270993,0.4537069,0.1011788
119.85246,24.014627,0.576934,0.1011756
121.79067,22.798987,0.4251937,0.1011755
118.43005,16.277166,0.477095,0.1011742
142.81325,13.368962,0.5785237,0.1011735
124.77529,21.331562,0.4302143,0.1011723
136.67382,10.948229,0.4162177,0.1011696
127.96069,14.722736,0.5608811,0.1011693
126.35045,16.827673,0.5571522,0.101167
125.37681,22.787707,0.3206309,0.1011663
125.38868,22.765619,0.5601552,0.1011585
120.57346,20.287619,0.31131,0.101154
121.51084,22.416022,0.5320808,0.1011457
118.84219,19.168964,0.5192201,0.1011448
125.80508,22.030529,0.5389674,0.1011399
139.14652,24.050168,0.3743556,0.1011389
122.2762,24.775449,0.3305316,0.1011368
117.74277,18.716027,0.4123787,0.1011354
138.47104,23.196268,0.5598581,0.1011349
136.93877,10.413979,0.4954086,0.1011339
115.52819,22.886148,0.4619868,0.1011307
142.5619,14.059679,0.5618067,0.101128
113.45999,24.651635,0.4412209,0.1011267
125.98108,14.604433,0.3274013,0.1011262
147.69068,13.281949,0.3461556,0.1011227
143.29284,13.432435,0.4351059,0.1011129
124.23175,19.37385,0.5122194,0.1011056
114.04911,24.024967,0.4567038,0.1011033
141.49406,12.349972,0.4995803,0.1011012
123.01306,22.652,0.3790751,0.1011007
127.90161,21.950628,0.4999046,0.1011002
142.73918,20.331016,0.4781876,0.1010988
124.84135,22.852941,0.5758942,0.10109
118.5228,17.630576,0.5095414,0.1010818
119.19159,20.043629,0.3739388,0.1010805
118.62502,16.125664,0.4282189,0.1010797
141.2833,12.312803,0.5009745,0.1010786
115.77482,22.692403,0.4570926,0.1010718
144.87236,13.772336,0.5861302,0.1010716
118.10749,19.488895,0.4213185,0.1010709
126.25992,21.859857,0.450606,0.1010668
115.43593,19.760246,0.4672171,0.1010633
149.48014,24.893906,0.4997183,0.1010626
116.51233,24.961803,0.4014434,0.1010598
139.42257,15.515333,0.5732813,0.1010597
124.58032,20.025094,0.5594255,0.1010588
120.76113,20.191973,0.5714924,0.1010554
147.03761,12.832057,0.3427076,0.1010542
141.09889,20.376303,0.3053806,0.1010493
118.37073,17.326472,0.4245246,0.1010472
134.57596,14.25738,0.3319827,0.1010455
119.90049,24.487067,0.3959544,0.1010418
133.03132,10.05726,0.5553717,0.1010386
137.74671,21.732192,0.5079079,0.1010345
118.69012,16.215619,0.4763055,0.1010307
126.20693,16.812455,0.5843032,0.101028
137.08923,22.67162,0.390401,0.1010279
137.32624,11.067124,0.3558008,0.1010277
141.98721,20.583927,0.4902704,0.1010256
137.06277,10.222449,0.530368,0.101022
144.19018,14.528244,0.5144703,0.1010174
126.78618,21.661861,0.5254084,0.1010142
145.87647,12.568227,0.4794321,0.1010117
145.0986,14.362735,0.509832,0.1010102
122.30316,24.821243,0.4277365,0.1010079
138.11623,14.816485,0.3118271,0.1010045
141.49642,20.657688,0.4866015,0.1010044
136.51237,19.29966,0.5181447,0.1010014
129.21592,14.264011,0.353746,0.1010008
125.10023,19.050707,0.4070777,0.1010008
119.61169,24.695727,0.3930696,0.1009964
125.15716,19.75074,0.3519672,0.100995
117.08625,21.06447,0.480501,0.1009947
122.12647,22.887279,0.5786879,0.1009918
142.31017,19.139015,0.5901869,0.1009834
116.78947,21.531817,0.5453796,0.1009808
118.49886,19.278813,0.3347725,0.1009801
126.85251,22.103334,0.4499302,0.1009782
142.58996,20.228039,0.5232463,0.1009771
126.26365,21.898821,0.5177907,0.1009676
120.37812,20.332112,0.5422804,0.1009664
147.12419,16.199201,0.3474363,0.1009659
137.91429,14.830757,0.5537644,0.1009651
115.66803,24.610866,0.4918251,0.1009647
126.38865,16.457262,0.3059522,0.1009615
138.14063,23.954664,0.4775385,0.1009599
123.30674,24.90051,0.5523985,0.100957
124.26744,20.476719,0.3105334,0.1009559
127.46926,12.844658,0.4488222,0.1009429
115.29167,14.822972,0.4811346,0.1009414
142.25569,20.562518,0.4857008,0.1009392
124.25285,22.460339,0.5494086,0.1009379
147.04567,16.282144,0.3532857,0.1009375
135.69475,14.393544,0.3155692,0.1009362
114.96544,23.528729,0.4524556,0.1009329
135.544,15.35563,0.5105722,0.1009304
118.20476,20.102198,0.4546228,0.1009285
123.65541,17.36056,0.4884552,0.1009257
138.36854,24.875337,0.3514585,0.1009249
114.22137,20.709471,0.5576589,0.1009243
138.64807,23.585743,0.3640018,0.1009232
141.09934,12.494401,0.5017748,0.1009227
124.78132,19.63857,0.4343654,0.1009207
114.25726,18.370552,0.4272186,0.1009202
142.55975,20.702438,0.4505671,0.1009175
129.5726,22.258411,0.5266316,0.1009171
119.27173,16.954634,0.580386,0.1009164
144.5647,14.416729,0.4032291,0.1009141
123.63539,22.547729,0.5873899,0.1009141
136.68242,19.301387,0.5790753,0.1009123
115.63264,24.409498,0.5384471,0.1009062
138.11295,24.028011,0.5537435,0.1009045
115.52185,19.11229,0.5573421,0.1009024
125.92265,13.541406,0.31744,0.1008945
128.90645,13.734534,0.3961795,0.1008944
127.78088,22.027579,0.36652,0.1008942
136.64192,22.575169,0.4920726,0.1008918
139.46399,18.966414,0.4023207,0.1008879
114.01831,21.714506,0.5468528,0.1008879
124.02537,24.619433,0.5650866,0.1008825
128.29199,10.109312,0.4769593,0.1008764
117.85878,18.742776,0.4568076,0.1008754
145.13258,14.376638,0.5023739,0.1008746
115.58067,24.738524,0.5213448,0.1008684
127.58262,24.735804,0.4921727,0.1008657
123.7889,18.395559,0.4443136,0.1008623
120.58065,20.214249,0.572392,0.1008608
137.19256,13.804884,0.4549992,0.1008601
138.71081,21.524587,0.561787,0.1008579
119.77361,24.435761,0.3419649,0.1008576
143.17396,19.785148,0.4690995,0.1008547
114.70379,21.927552,0.4929647,0.100847
133.3929,10.461465,0.5536784,0.1008398
129.57544,22.7177,0.4477241,0.1008368
124.14096,17.909062,0.4720405,0.1008352
116.09117,23.723364,0.5946308,0.1008313
147.21415,13.59736,0.5088792,0.1008299
130.44991,13.431715,0.5153742,0.100827
126.17727,21.437361,0.509765,0.1008222
138.61506,12.210391,0.332551,0.1008215
115.05907,22.214874,0.545756,0.1008196
136.32546,20.544341,0.4855176,0.100818
136.82815,10.539769,0.5406132,0.100818
137.03464,23.055329,0.4027008,0.1008175
121.59721,21.597087,0.3530735,0.1008141
126.69862,13.522739,0.4872484,0.1008136
124.78405,19.638346,0.440833,0.1008127
125.26017,23.144011,0.4240444,0.1008073
125.4001,19.250157,0.5212753,0.1008069
116.13022,24.863843,0.3338871,0.1008045
125.95822,23.777973,0.5234058,0.1008018
139.91978,10.403941,0.3195343,0.1007949
114.93136,22.036668,0.5514266,0.1007929
128.97072,13.967875,0.3528877,0.1007923
120.06266,24.205061,0.5913695,0.1007918
124.86954,23.160115,0.4042559,0.1007882
125.38451,21.984843,0.3790379,0.1007743
127.67577,21.715794,0.5019553,0.1007695
120.4502,19.939308,0.5232231,0.1007683
127.60169,21.268497,0.5427539,0.100765
138.71116,23.725358,0.5315882,0.100765
124.83063,23.173563,0.3959542,0.1007617
115.31775,20.012139,0.5757205,0.1007573
142.25497,20.564199,0.4826986,0.1007561
117.035,18.268373,0.3930566,0.1007508
149.70828,24.86551,0.5611495,0.1007507
129.59619,22.260179,0.5258928,0.1007486
122.47259,16.209475,0.388287,0.1007452
133.03477,10.947696,0.5380021,0.1007419
149.48628,24.845598,0.5597064,0.1007383
120.69185,20.451274,0.4295911,0.1007369
116.93267,18.710027,0.548604,0.1007322
121.49324,21.012339,0.4369698,0.1007285
120.75925,21.092548,0.4390115,0.1007264
137.35547,14.39155,0.4902896,0.100726
114.03488,21.946557,0.4984153,0.1007256
138.44053,22.440214,0.3574699,0.1007147
144.35411,14.229775,0.4448685,0.1007147
124.78793,21.351468,0.3602555,0.1007126
116.99167,21.258977,0.3678016,0.1007039
147.73369,15.86944,0.3336354,0.1007025
127.42742,21.863188,0.5021556,0.1006985
115.10899,17.206435,0.5147724,0.1006966
124.28146,19.367737,0.4321698,0.1006944
127.07526,21.947206,0.5857881,0.1006944
142.50674,19.157549,0.46891,0.1006921
135.00743,10.950861,0.5572572,0.10069
121.63421,14.039631,0.5578026,0.100681
131.09281,13.195511,0.503341,0.1006803
123.86688,23.253271,0.4444987,0.1006741
116.45576,13.523532,0.4803514,0.1006687
122.29253,18.849882,0.4914958,0.1006684
121.96955,20.990576,0.4485878,0.1006641
117.13622,21.309275,0.4717247,0.1006619
149.99209,10.194096,0.4969783,0.1006609
138.3071,19.470165,0.5850893,0.1006579
137.11409,22.165168,0.4688407,0.1006518
115.62277,14.463047,0.5377409,0.1006516
139.6445,10.762622,0.5544443,0.1006462
118.48437,16.870919,0.5470054,0.1006448
136.42291,15.386438,0.5440446,0.1006437
120.58051,20.205132,0.571857,0.1006412
126.92383,16.678151,0.3659932,0.1006369
123.09228,24.832522,0.4312848,0.1006336
120.56639,20.322441,0.5687757,0.1006335
123.56828,22.663378,0.3245021,0.100632
116.20343,19.480582,0.5384316,0.100629
139.69463,10.003523,0.4866427,0.1006282
138.53814,22.529855,0.58228,0.1006221
120.05856,24.227585,0.5158812,0.1006175
134.20119,10.707054,0.5364494,0.100611
125.09985,19.048138,0.5219165,0.100603
119.49846,24.175987,0.5501504,0.1006023
124.95055,21.283781,0.3596841,0.1006017
121.50108,22.244072,0.5025464,0.1005951
120.26815,24.427147,0.5426624,0.100569
115.53129,22.82371,0.4143593,0.1005627
131.70017,10.352556,0.391315,0.1005596
122.11199,21.173126,0.4773172,0.1005592
132.66758,10.890303,0.5738914,0.1005525
120.63382,20.26127,0.4160493,0.1005522
136.55891,10.895158,0.5908114,0.1005515
138.50298,24.785079,0.4093833,0.1005512
114.03373,24.007468,0.3635676,0.1005448
136.79252,13.152255,0.3596517,0.1005413
128.25428,10.084205,0.4760514,0.1005412
127.59488,21.279314,0.4915235,0.1005359
138.63053,23.593906,0.374396,0.1005342
136.92541,10.898146,0.5159018,0.1005339
143.32147,19.338011,0.3905706,0.1005329
134.75721,13.67556,0.4551666,0.1005321
121.73997,21.979676,0.3869385,0.1005201
115.33553,24.82138,0.5833251,0.1005193
116.68858,14.345298,0.4480907,0.100519
121.39145,24.598544,0.5627108,0.1005159
113.63945,18.758068,0.4963759,0.1005154
124.61882,20.028992,0.5801623,0.1005035
137.56907,21.858474,0.5686005,0.1004966
149.47498,24.934715,0.5618732,0.1004949
121.24922,24.569833,0.4178353,0.1004882
145.47588,13.020173,0.5576611,0.1004861
122.22038,17.728739,0.317022,0.1004858
136.58803,20.647727,0.3638388,0.1004856
119.57689,19.743808,0.5585012,0.1004819
142.85705,16.102975,0.5642429,0.1004803
146.97557,13.343728,0.562891,0.1004802
149.85434,10.252524,0.4232771,0.1004758
119.53578,23.929033,0.5761993,0.1004659
144.19,14.508046,0.5902665,0.100459
138.05982,23.920673,0.5390041,0.1004585
115.10483,21.135762,0.4838834,0.1004567
125.81464,22.691727,0.5598795,0.1004547
137.09082,22.769432,0.5846853,0.1004491
139.70697,22.064945,0.3806542,0.1004484
126.93468,21.916918,0.3363088,0.1004408
125.98529,21.540172,0.5336618,0.1004375
123.64246,21.072086,0.5248563,0.1004341
126.69958,18.981542,0.304766,0.1004333
126.771,11.310801,0.4201768,0.1004266
114.80929,21.394482,0.5128198,0.1004246
125.47121,22.73782,0.4195983,0.1004198
137.57103,14.745255,0.3110376,0.1004193
117.76584,18.702865,0.5123745,0.1004174
119.91936,24.083943,0.548751,0.1004166
141.89015,19.509469,0.392666,0.1004152
126.30419,13.783919,0.5070377,0.100413
144.39218,14.993278,0.4069141,0.1004068
115.9674,22.551689,0.4587911,0.1004055
137.42512,10.771188,0.4875381,0.1003936
130.06623,10.215616,0.5487772,0.100392
136.41221,15.397868,0.3138981,0.100385
147.1629,15.887794,0.318372,0.1003839
114.80762,18.655988,0.3046161,0.1003797
146.74646,16.009137,0.4980802,0.1003741
122.78791,21.856747,0.4073491,0.1003691
119.28131,16.95498,0.5813891,0.100367
124.15657,17.855162,0.4718534,0.1003659
124.73632,19.654824,0.4371778,0.1003643
142.05266,19.556459,0.4416579,0.1003604
115.1837,24.618352,0.5981065,0.1003569
147.06632,13.471486,0.5095004,0.1003558
126.05246,13.465988,0.5737389,0.1003533
136.63075,13.511156,0.5002363,0.1003511
114.64519,18.185389,0.3091885,0.1003507
137.1854,13.810707,0.4521798,0.1003499
126.19992,16.818146,0.4977655,0.1003459
124.32682,22.448048,0.5796983,0.1003438
121.60025,22.187358,0.4853716,0.1003437
125.28663,23.174224,0.4199068,0.1003401
116.25828,14.328376,0.4215031,0.1003375
144.79329,14.645931,0.5468033,0.1003364
136.58274,19.367964,0.4013844,0.1003352
147.10788,16.188276,0.3477456,0.1003293
145.79475,13.248841,0.4462115,0.1003268
115.7071,24.66687,0.4157394,0.1003171
114.04144,20.824445,0.5639017,0.1003145
116.64112,14.826833,0.421633,0.1003111
123.91476,18.087515,0.4048096,0.1003094
119.74399,24.349802,0.5763702,0.1003086
137.05268,22.855766,0.4375606,0.1002989
126.56025,23.745692,0.3880717,0.1002963
124.80288,23.155194,0.4004131,0.1002962
118.88012,19.20668,0.563394,0.1002928
120.56247,20.347274,0.4038387,0.1002889
144.70246,19.909119,0.4664767,0.1002839
142.63677,20.709745,0.490202,0.1002794
135.67323,14.399667,0.3081989,0.1002765
125.9679,14.619493,0.3304729,0.1002763
144.75487,20.031905,0.3984731,0.1002761
116.73745,14.168188,0.5147983,0.1002727
116.50166,21.81136,0.4932744,0.1002709
125.27993,19.301194,0.4131394,0.1002704
124.82139,22.854196,0.5809296,0.1002698
117.75339,18.744411,0.4841242,0.1002686
143.61249,17.731677,0.4737104,0.1002649
138.21857,19.502339,0.493368,0.1002648
136.84515,14.839982,0.3140694,0.1002631
114.17541,22.216671,0.5361418,0.1002628
137.47833,17.297323,0.5360746,0.1002573
129.53843,22.736226,0.4939215,0.1002558
136.96454,10.251255,0.5334868,0.1002507
123.43852,21.061478,0.523457,0.1002484
142.80241,13.576998,0.5241653,0.100247
