--datatype points
10000 10000
0.1158507, 0.27330193709000866
0.06707093, 0.13199136176718296
0.07760126, 0.1398478624797699
0.06562485, 0.10406081955490541
0.05110759, 0.16676714323345035
0.09683336, 0.06619169059096484
0.04083221, 0.14642670471088667
0.07759614, 0.14742908653210757
0.0486599, 0.06406963594996067
0.06723639, 0.14495797874035823
0.08744799, 0.2080650734557835
0.07394837, 0.10885399188656175
0.09663581, 0.17471352815864216
0.08399914, 0.14254168542583928
0.06994744, 0.12590236723445322
0.0444419, 0.15524048671979243
0.0711799, 0.12346669453860744
0.06432007, 0.1013116401612247
0.07986031, 0.1544608654488688
0.07389177, 0.2543949215418651
0.06457407, 0.08326020727100046
0.06113531, 0.07256427174002403
0.08928978, 0.22311501545447449
0.09497382, 0.13087977898442088
0.08457203, 0.009281021209430265
0.07531021, 0.16229925577463294
0.04926192, 0.279889492557775
0.06126596, 0.18025665991580453
0.08295184, 0.1706156656067714
0.06470585, 0.09995689221440181
0.07550973, 0.2261621451110815
0.1313018, 0.12793672115076898
0.09007552, 0.12211678578348018
0.06804623, 0.15234654211093354
0.06127137, 0.09591244937252445
0.09286147, 0.19506240114382267
0.06610793, 0.08113899478697537
0.05498839, 0.13160489188662375
0.06960109, 0.16173120921026146
0.08350772, 0.25129650329036407
0.1417584, 0.08478415945146317
0.08587685, 0.17725589011155693
0.06794345, 0.12255799345957445
0.1233427, 0.05219502370925826
0.07659174, 0.1930446779944051
0.1303224, 0.18830652881567736
0.08015789, 0.17795064882220132
0.1367003, 0.11964202422793858
0.09012763, 0.24883732597279196
0.0653077, 0.047360840961810695
0.07531046, 0.15825094756054633
0.09388926, 0.0035923001391828325
0.06714774, 0.08742475086844725
0.07761599, 0.15720878665294283
0.08074321, 0.15049153035705856
0.1080156, 0.11851218204538784
0.05307571, 0.16950706852695968
0.1178889, 0.13604861624541062
0.05934212, 0.19081222890463795
0.06830718, 0.14039512051793704
0.08008746, 0.04026479776976345
0.06324111, 0.23232991168163963
0.08448032, 0.020542302773564277
0.07431287, 0.33119145561231966
0.05297209, 0.09407770551629145
0.1667719, 0.17523222837925628
0.07186946, 0.1547566598665139
0.1130935, 0.20554123110861125
0.07960511, 0.20959014357443945
0.09257827, 0.13657091450598557
0.06369862, 0.15504017939153728
0.08308355, 0.18771473765913554
0.1101638, 0.09227832135208637
0.08417448, 0.1102032199847587
0.1354343, 0.16267999982447157
0.0695943, 0.1284222926053348
0.07582183, 0.0024197250690943094
0.06741241, 0.11267495964055607
0.07428896, 0.14866196844936574
0.1175603, 0.1285803957450753
0.1004858, 0.16154801670479133
0.05443132, 0.21170384931137792
0.1000741, 0.14917526591012828
0.06700931, 0.1413851007582205
0.05395626, 0.15659215167434132
0.1111229, 0.2133946475427427
0.1044612, 0.19240590630945711
0.06557681, 0.2442358000252175
0.07419457, 0.1298076644911193
0.05083141, 0.09264063800237882
0.05592024, 0.079080266736014
0.09498581, 0.15007257599229076
0.05535657, 0.3175000542771603
0.06320165, 0.21205047092352575
0.1106998, 0.17350212018773947
0.1085792, 0.04832630205271387
0.06370644, 0.15536993929654022
0.09402892, 0.073287696963134
0.0732733, 0.19714544484881455
0.03749309, 0.14839224065509835
0.09079771, 0.050061105150506297
0.09187409, 0.12858172512780253
0.07620854, 0.08961099203919895
0.1315839, 0.16465903251632175
0.06526067, 0.14495797874035823
0.07891473, 0.21407339252331192
0.09551526, 0.08070968516533435
0.09731366, 0.25575042487724736
0.06763962, 0.1068727568758513
0.08353815, 0.12004857986765523
0.06736203, 0.10218392273155541
0.06213323, 0.13267947077710152
0.06994988, 0.16033451464550588
0.06703622, 0.025554976987679077
0.1023826, 0.30752868646819437
0.05529045, 0.04724950698590264
0.06374469, 0.1547567071013139
0.09042089, 0.15041151893418273
0.08540101, 0.17844012294615955
