ra,dec,redshift,extinction_r
163.26312,-0.22521946,0.05128213,0.1234625
156.78767,-0.037703755,0.05606531,0.1234518
169.44002,2.4532642,0.03023336,0.123436
171.30876,5.1122151,0.2552555,0.1234326
166.17793,6.443891,0.06104866,0.1234319
165.77509,3.9757754,0.137436,0.1234134
160.82207,0.60206532,0.0946622,0.1234132
157.49127,1.0950909,0.0889852,0.1233849
169.2251,-0.64274046,0.1085639,0.1233516
169.10377,4.6640135,0.1592296,0.1233406
169.41055,4.3598936,0.04436401,0.1233293
169.25385,2.6021391,0.08222289,0.1233232
150.26849,-0.54231794,0.09453826,0.1233173
169.14355,2.9364927,0.08166655,0.1233048
168.49843,4.4328693,0.1427172,0.1233026
159.96001,-0.021937487,0.1339286,0.1232951
169.08401,3.4438734,0.07638169,0.1232921
166.85432,3.9755064,0.07376171,0.123281
169.20658,2.2644736,0.08300298,0.1232737
170.86462,9.0735717,0.03152386,0.1232489
166.56067,4.6637958,0.1022091,0.1232436
158.02374,1.1602346,0.09691706,0.12324
167.65936,5.934377,0.04146089,0.1232398
159.84785,1.0225366,0.1154616,0.1232266
169.51437,4.9168501,0.1021116,0.1232265
167.48709,5.5640683,0.09252878,0.1232252
165.7165,4.2781711,0.1574705,0.123225
171.70366,5.0801824,0.0402546,0.1232214
160.53344,0.80206065,0.1646835,0.1232132
150.6218,-0.76407679,0.08557735,0.1232094
166.81109,2.9448796,0.07597311,0.1232001
170.39154,5.7796094,0.07641263,0.1231815
170.07727,2.498572,0.206934,0.1231635
168.8049,2.4035801,0.07302999,0.1231571
168.49713,4.4575572,0.09847675,0.1231541
155.02081,1.714898,0.09845367,0.1231525
157.24757,-0.81260817,0.1102076,0.1231514
171.52877,7.8371691,0.07093622,0.1231412
168.94961,5.0974927,0.04053243,0.1231316
170.10745,2.4713779,0.04993825,0.123119
165.64941,4.2392628,0.09170649,0.1231164
165.38319,4.3773389,0.02211229,0.1231144
169.83493,3.7404562,0.1488626,0.1231018
166.89899,3.309812,0.1366326,0.1231014
169.40945,2.3422057,0.1522392,0.1230881
156.81018,-0.047194047,0.2999332,0.1230715
174.60419,7.2902469,0.1614489,0.1230664
169.41504,3.3142504,0.0630976,0.1230566
160.88842,0.37212444,0.08226771,0.1230414
168.88492,5.1849511,0.04465089,0.1230356
168.5934,5.0828952,0.09791566,0.1230202
167.56182,5.4254987,0.09301918,0.1229977
172.38861,7.7837124,0.2297191,0.1229794
164.44059,0.4594775,0.06543402,0.1229531
168.40612,4.370491,0.1449303,0.1229507
154.93041,2.1209725,0.07144628,0.1229419
155.18538,-0.97983105,0.08411594,0.1229325
165.71879,4.0000241,0.03180943,0.1229252
171.93115,8.3757261,0.06253332,0.1229228
170.88532,8.7882641,0.1321449,0.1229197
156.61371,0.53421743,0.09734684,0.1229158
155.23288,2.1796099,0.07269511,0.1229116
156.31162,1.323526,0.09645729,0.1229069
168.57174,2.7231831,0.07284737,0.122898
169.44951,4.7410718,0.04700508,0.1228778
169.08978,-0.074198055,0.09957927,0.1228583
170.80583,4.2593897,0.2886759,0.1228225
169.02882,3.3925269,0.07829523,0.1228092
167.79074,4.6764804,0.04136907,0.122802
160.47106,0.84549712,0.1161281,0.1227961
159.83971,-0.41207641,0.1138531,0.1227922
170.86905,8.811366,0.1840338,0.122759
157.16371,-0.77598231,0.1141461,0.1227486
170.88993,8.2634994,0.07014792,0.1227235
171.11855,7.9393717,0.14823,0.1227226
165.5223,3.9941071,0.02699208,0.1227164
170.04342,6.8216367,0.1638311,0.1226947
160.90139,0.36375921,0.08236722,0.1226883
155.51568,0.63287786,0.09840634,0.1226854
169.00919,5.0424287,0.1878116,0.1226792
171.61256,5.3639702,0.2379555,0.1226701
150.94168,-0.62594474,0.09536736,0.1226679
169.33404,4.3212254,0.1912907,0.1226484
169.63577,-0.15204169,0.0978831,0.122632
165.10787,4.2236309,0.0386328,0.1226219
166.83191,2.9148393,0.1368863,0.1226071
159.90146,-0.14721206,0.0947874,0.1226065
166.57422,-0.10938851,0.06682529,0.1225879
166.01795,1.5073667,0.1223928,0.1225828
169.00654,4.6809514,0.07446683,0.122579
168.65489,4.1719473,0.2356441,0.1225769
169.69032,7.4934131,0.03726088,0.1225146
165.36551,4.3964918,0.09240895,0.1225077
172.46948,7.3075106,0.2451244,0.1225035
154.40157,-0.86525039,0.07114973,0.1224753
155.81692,0.62403592,0.09909666,0.1224672
170.78857,8.9716189,0.08646981,0.1224474
166.80605,3.3556559,0.02517336,0.1224175
167.89775,4.6521798,0.04041259,0.1223962
154.64299,-0.64917868,0.1701577,0.1223768
155.55576,1.0230184,0.09659231,0.1223613
171.52641,6.934086,0.03911907,0.1223363
168.69425,4.6095971,0.1427281,0.1223223
165.74151,3.9842169,0.03188795,0.1223138
159.85161,-0.38928754,0.01855623,0.1222691
159.80329,-0.53503076,0.1236402,0.1222689
169.40336,3.3031095,0.2537194,0.1222644
168.57515,4.7098044,0.02064143,0.1222611
165.92339,4.3993572,0.240299,0.1222579
160.48225,-0.0034970159,0.1131658,0.1222499
170.31726,2.4252034,0.2506692,0.1222457
166.84449,2.9460784,0.05820583,0.1222456
160.88145,0.56516981,0.1255584,0.1222388
165.81529,4.2020885,0.2101642,0.1222225
157.20837,-0.80898784,0.1799519,0.1222137
154.63553,-0.99232414,0.04931395,0.122212
169.66529,3.6973912,0.02367739,0.1222085
171.61435,6.7176673,0.2951095,0.122205
169.12115,-0.93810275,0.07463621,0.1222029
169.03807,3.3770859,0.0775243,0.1222011
170.74312,4.5578921,0.09974714,0.1221991
172.0455,8.0107361,0.02084227,0.1221796
171.43726,4.3240039,0.0991472,0.1221651
160.48732,-0.0072662582,0.1126899,0.1221631
153.25942,1.8874797,0.2975585,0.1221391
170.30413,3.3915336,0.08278422,0.1221356
169.40396,2.5560599,0.07509419,0.1221196
165.39241,3.4760833,0.2125485,0.1221113
166.44904,4.6716667,0.1296001,0.1221098
171.73678,6.7098174,0.06367969,0.1221075
169.68583,3.7020559,0.04001185,0.1220918
169.03979,3.375323,0.0777651,0.1220845
170.25449,3.577425,0.2311806,0.122066
154.69306,-0.45788716,0.03456711,0.1220488
159.79783,-0.55719043,0.02335118,0.1220411
166.11477,1.1050649,0.1225245,0.1220199
169.41177,2.3035058,0.1527324,0.1219975
167.18855,5.6019146,0.2988876,0.121991
175.08874,8.8853792,0.07674247,0.1219795
165.09211,3.2600629,0.2419553,0.1219778
164.3122,0.60673079,0.03953943,0.1219519
154.89393,-0.6026769,0.1247399,0.1219417
154.83497,-0.78638554,0.06286128,0.12193
170.64232,7.504315,0.09093165,0.12192
156.43666,1.2175668,0.09788103,0.1219189
160.84827,0.055475868,0.1270832,0.1219011
169.30203,7.0621053,0.2639268,0.1218994
168.64323,4.1500542,0.04017063,0.1218985
169.22872,6.8119508,0.07577772,0.1218748
169.44542,2.5482849,0.0296967,0.1218711
165.09823,4.1965598,0.02220169,0.1218565
165.25515,3.4239241,0.1484322,0.1218539
158.45193,3.9134091,0.07386803,0.1218374
168.47176,4.3711935,0.2290192,0.1218345
160.60474,-0.024049,0.1316299,0.1218338
166.23554,1.1371035,0.1527354,0.1218261
159.93223,-0.91731964,0.09076775,0.1218207
160.95308,0.080875413,0.1283453,0.1218195
165.43543,3.8872028,0.07562243,0.1217948
170.74357,8.9593777,0.0311837,0.1217946
165.4764,3.4955678,0.05210603,0.1217852
156.85655,-0.70898048,0.1104557,0.1217792
169.42881,4.3713324,0.1057597,0.1217731
166.86975,3.8023423,0.06023203,0.1217571
159.62215,0.92697856,0.1064223,0.1217538
166.82935,1.9859796,0.09657788,0.1217508
168.92635,5.0949228,0.03978093,0.1217474
160.37312,0.93877122,0.06443877,0.1217429
150.92315,-0.60000497,0.09541586,0.1217217
154.78466,1.7921691,0.1187345,0.1216889
155.70486,-0.62060383,0.07845668,0.121687
165.40489,4.2126103,0.1379308,0.121677
160.79459,0.033496406,0.08311045,0.1216722
151.16126,-0.81340259,0.0950892,0.1216564
155.38022,1.0639674,0.1111901,0.1216428
169.35782,3.5366203,0.04957258,0.1216427
156.64679,-0.032751562,0.1101132,0.121625
164.47353,0.48863994,0.06548813,0.1216193
169.02589,4.7017822,0.1763812,0.1216103
171.43559,5.8460007,0.163644,0.1216069
169.01717,3.373022,0.07728293,0.1216068
168.77953,0.20550328,0.1267982,0.121603
166.85314,2.9047344,0.05733616,0.1215996
160.36471,0.94462191,0.06459215,0.1215979
157.37536,1.0600268,0.02852034,0.1215797
154.94949,2.1462367,0.09924562,0.1215683
154.93271,-0.61029474,0.09361648,0.1215524
153.287,1.8048904,0.1188737,0.1215455
165.63545,4.0614856,0.02206074,0.1215384
169.60223,3.8468478,0.2309884,0.1215244
159.74539,-0.79605035,0.09465899,0.1215169
163.17505,-0.18441301,0.09440993,0.1215085
155.98275,1.033383,0.02267529,0.1214839
169.19911,3.5586721,0.1575723,0.1214816
160.12921,0.057995237,0.2192243,0.1214773
170.28092,7.6683408,0.1590532,0.12146
154.94421,-0.58713319,0.09256993,0.1214575
165.11802,4.175783,0.03888617,0.1214437
166.85067,-0.10879026,0.2511308,0.1214312
170.91994,9.0777438,0.1112783,0.1214149
167.32687,5.4454872,0.09225126,0.1214097
155.38895,1.0626774,0.1112775,0.121401
164.79796,4.4070471,0.1495525,0.121398
168.52755,4.8606354,0.151286,0.1213915
169.60513,-0.73209598,0.1211695,0.12139
173.15239,7.097448,0.23535,0.1213872
173.45378,6.8768735,0.06982915,0.121387
168.62349,2.605563,0.02359976,0.1213837
169.36357,-0.11289967,0.1077188,0.1213828
167.14069,4.5430429,0.1916442,0.1213828
167.62091,5.5002817,0.1862462,0.1213815
165.4107,4.1796199,0.137688,0.1213635
165.25263,3.3448867,0.1406658,0.1213569
157.22406,-0.83136846,0.1346384,0.1213567
168.92866,2.8422938,0.07711271,0.121348
156.71455,0.83821656,0.1748922,0.1213461
164.46144,0.50489827,0.1186622,0.1213431
171.34024,7.8083695,0.1792935,0.1213415
171.345,8.8542688,0.06129493,0.1213371
160.37358,0.94292437,0.07277004,0.1213242
169.46172,2.5526789,0.02892955,0.1213122
166.35986,3.2925,0.07444175,0.1213024
174.53047,7.296553,0.09060596,0.1212942
166.62829,4.8588471,0.07521176,0.121292
171.63673,5.0071046,0.1724863,0.1212785
155.49275,-0.95430008,0.05422141,0.1212762
166.83218,2.9723671,0.07504988,0.1212759
156.01126,2.0629419,0.2052501,0.121258
166.87371,2.9106694,0.07540921,0.1212398
156.47236,1.1785589,0.09695544,0.1212347
170.89248,8.2714238,0.1777486,0.1212147
154.9546,-0.60936623,0.1759763,0.1211967
160.95364,0.34241904,0.08136459,0.1211914
159.91585,-0.90377244,0.08724763,0.1211818
168.85911,2.1315956,0.07383791,0.1211551
171.46541,6.8977625,0.2806073,0.1211384
169.35544,2.969712,0.04565254,0.1211334
169.48972,2.4727321,0.03146127,0.1211238
166.16785,1.1328664,0.1225532,0.1211093
156.59805,0.52721268,0.09786262,0.1210976
156.99572,-0.78194302,0.169136,0.1210932
157.40874,-0.9738417,0.08776,0.1210822
172.81591,7.5566715,0.07434795,0.1210796
156.90378,-0.76664933,0.1130879,0.1210794
150.63441,-0.83451917,0.09370887,0.1210786
170.6338,7.5141414,0.04177447,0.1210773
169.29413,3.0278675,0.03433461,0.1210708
172.50575,7.2708168,0.083276,0.1210675
155.19425,2.2263558,0.07243419,0.1210641
166.42249,4.5423956,0.07547383,0.1210531
159.89377,-0.25304655,0.01881749,0.1210458
160.80445,0.65664485,0.125153,0.121043
156.32501,1.359134,0.1944156,0.1210372
166.256,7.1240211,0.1062992,0.121024
175.86211,9.9880181,0.1025479,0.1209953
160.64101,-0.037095393,0.09483168,0.1209938
167.66548,0.42598615,0.09459782,0.1209817
161.05139,0.15179226,0.1067032,0.1209807
169.19601,-0.10021203,0.03931824,0.1209707
163.14587,-0.51707398,0.07332443,0.120954
169.32827,3.3077287,0.2317329,0.1209476
167.64985,5.6502046,0.07560791,0.1209283
166.83319,2.8876713,0.0395501,0.1209136
168.88875,5.1154271,0.02706715,0.1209129
155.23896,1.2375595,0.07138675,0.1208974
170.08342,2.525658,0.04749704,0.1208897
160.92535,0.46865798,0.08261508,0.1208855
174.58109,7.1823072,0.08467066,0.1208728
168.88869,5.1139748,0.02682093,0.1208604
154.98476,1.8843235,0.07212225,0.1208471
156.58943,0.4882287,0.09775499,0.1208352
155.73604,-0.38422208,0.06364985,0.1208232
156.0577,1.1103691,0.1070497,0.1208051
175.78751,9.989046,0.2221509,0.1207799
168.90568,4.5732885,0.1753844,0.1207623
169.37798,3.1162687,0.2355567,0.1207606
156.66636,0.71603218,0.1768197,0.1207576
156.79945,-0.087119232,0.09754699,0.1207568
169.37126,3.5470851,0.05013519,0.1207543
154.97375,-0.62090244,0.09234206,0.1207509
154.47414,-0.61480551,0.03375299,0.1207439
155.27102,1.4466268,0.0703695,0.1207324
151.15597,-0.70694953,0.09487821,0.120725
154.91275,1.9657727,0.1074366,0.1207111
154.94608,1.9305414,0.1373435,0.1207041
156.85937,-0.85191048,0.1269418,0.1206995
160.81317,0.023208626,0.1258133,0.1206799
166.24094,-0.96420265,0.2754253,0.120657
170.32882,3.491932,0.1040466,0.1206546
171.39165,6.4406377,0.175817,0.1206502
170.34455,3.4335704,0.1482196,0.1206472
166.61229,3.1607546,0.05599326,0.1206459
159.76527,-0.82074909,0.09519388,0.120625
165.10107,4.1793213,0.03838095,0.1206098
155.99535,1.3470885,0.09818939,0.1206069
156.97399,-0.95646234,0.08963351,0.1206022
155.28066,-0.55947285,0.05286897,0.1206013
154.74793,1.8649438,0.1499427,0.1205767
166.24016,1.0382859,0.04345975,0.1205753
169.40577,2.5914116,0.0896171,0.1205704
166.80928,2.9807,0.05860567,0.1205704
168.64687,6.322741,0.2840663,0.1205662
154.96902,-0.63545295,0.09373749,0.120563
157.03618,-0.8537467,0.062991,0.1205595
175.51778,7.4417397,0.155608,0.1205581
155.95944,1.0384054,0.1477236,0.1205452
159.83926,-0.87393561,0.1383015,0.1205303
165.5209,3.530302,0.03474021,0.1205296
171.19985,6.0571942,0.06290185,0.1205272
169.40617,2.5923377,0.08925065,0.1205233
171.1843,4.8934964,0.07457647,0.1205114
170.94846,9.0072982,0.07896218,0.1205079
157.1154,1.95072,0.120549,0.1204971
170.31006,7.6831205,0.08342458,0.1204924
169.09639,3.4941,0.07721404,0.1204878
166.22559,1.0131395,0.1231072,0.1204846
169.85113,5.4490325,0.09015639,0.1204575
171.80318,8.7879613,0.0205221,0.1204564
157.04951,-0.92172324,0.05593275,0.1204481
166.6013,3.155186,0.2838809,0.1204241
154.93444,-0.6383656,0.09357442,0.1204229
155.3302,-0.73228429,0.09131375,0.1204193
167.32419,5.0926824,0.02310608,0.1204136
170.05288,2.5356576,0.138467,0.1203978
170.39656,4.446461,0.04701206,0.1203953
165.83295,4.4356542,0.0372852,0.1203865
163.28582,-0.16857371,0.1360248,0.120385
171.63613,4.6078518,0.1499467,0.1203757
169.41327,4.2839117,0.07666818,0.120369
157.09897,-0.82344723,0.1134811,0.1203495
168.55426,2.7067444,0.2642809,0.1203419
168.77155,2.8552248,0.0792532,0.1203411
166.17317,1.1252953,0.1227018,0.120317
156.46659,1.1906171,0.09613109,0.1203168
155.2972,1.0812544,0.2073885,0.120316
170.72345,8.8840951,0.03098725,0.1203097
168.97645,2.9165892,0.07686216,0.1203082
160.84686,0.64336501,0.1242625,0.1203038
155.03797,1.6916954,0.1381456,0.1202942
164.85957,4.4305513,0.06195603,0.1202937
168.53679,4.4312247,0.1681553,0.1202823
156.92481,0.0070269461,0.2844453,0.1202802
163.22383,-0.15002127,0.1507932,0.1202753
164.37449,0.46221188,0.0953984,0.1202728
156.65116,0.71390357,0.1078473,0.1202717
155.78847,0.65732384,0.09921622,0.1202699
167.31076,5.3075456,0.07577048,0.1202471
150.96999,-0.62093281,0.1226063,0.1202419
167.11227,4.7944788,0.1428421,0.1202369
169.24171,3.2983836,0.06891202,0.1202299
164.08912,-0.90164787,0.07446004,0.1202288
156.5606,0.63928797,0.09909654,0.1202128
166.22297,4.5553336,0.0287261,0.12021
169.95837,7.1396918,0.2250383,0.1201975
163.16966,-0.28462384,0.1339453,0.1201911
166.84872,2.9747919,0.07430738,0.1201872
155.5774,0.7802592,0.139486,0.1201837
154.76121,1.8569171,0.09508133,0.1201668
169.71242,7.5213871,0.03687022,0.1201588
168.81667,-0.28887587,0.07207298,0.1201428
166.35738,0.93617967,0.1228382,0.1201424
169.41687,3.6203845,0.1327562,0.1201417
155.57357,-0.84797833,0.04260117,0.1201244
154.93961,-0.643384,0.08988064,0.1201053
167.68703,4.5108355,0.02886566,0.1200879
166.22143,4.5557103,0.02890719,0.1200796
164.85571,4.4194819,0.06231436,0.1200512
156.56404,0.46155986,0.09810183,0.1200449
166.95046,-0.1173137,0.06769258,0.1200334
169.77018,3.7148461,0.02734126,0.1200207
166.15233,6.3977092,0.03209366,0.1200135
156.81481,-0.73774172,0.09265133,0.1200071
159.81587,1.0454893,0.1120043,0.1200027
169.18965,2.7733205,0.08124015,0.1199805
174.95225,7.0866745,0.07914619,0.11998
168.7056,4.4199131,0.1657228,0.119964
155.61531,-0.92616,0.04852981,0.11993
170.33135,2.4951184,0.04639648,0.1199288
168.6771,4.4270418,0.1671608,0.1199279
166.34751,0.93665981,0.1240953,0.1199192
160.09743,-0.93631207,0.03882479,0.1199131
155.98025,2.0501403,0.07975637,0.119913
166.24227,3.0261409,0.2445402,0.1199128
155.73974,-0.44013885,0.09346136,0.1199019
169.14529,4.8606547,0.202195,0.1198996
154.43325,-0.30625318,0.06483664,0.1198966
156.65191,0.7356193,0.1057054,0.1198952
169.02531,4.7955412,0.02729054,0.1198782
166.1536,6.3950318,0.03213259,0.1198781
160.96532,0.40167138,0.09914839,0.1198706
168.62232,4.507374,0.2593978,0.1198664
160.49605,-0.077046082,0.1130077,0.1198569
166.3341,0.94263552,0.1209445,0.1198561
164.84142,4.4019846,0.2528455,0.1198534
209.18798,-0.97461582,0.1633082,0.1198423
166.2578,7.1775319,0.1047292,0.1198366
169.55129,3.8038339,0.02375541,0.1198245
174.41772,7.2389889,0.1560011,0.1198214
167.35497,4.7433684,0.2228397,0.1198178
162.58679,-0.87270894,0.1078994,0.1198125
166.89787,2.9081327,0.05742135,0.1198096
165.22638,3.3523521,0.2933938,0.1198053
169.68669,-0.33786509,0.1001095,0.1198045
156.48416,1.1786864,0.09607393,0.1197904
155.94589,-0.76533866,0.1860982,0.1197873
166.24755,3.0457142,0.03077739,0.1197808
169.63302,4.8633121,0.04714645,0.1197787
157.12452,0.9835029,0.2155775,0.1197686
209.57514,-0.92399796,0.02440855,0.1197642
156.89741,-0.75627302,0.09276517,0.1197586
165.32333,3.1610963,0.0376791,0.1197574
172.78264,7.4915391,0.2194783,0.1197503
154.82369,1.8625883,0.1175647,0.1197381
164.51939,0.41354531,0.1489157,0.1197317
167.76641,6.065603,0.1476467,0.1197265
173.31194,6.7227273,0.07798786,0.1197265
158.42205,3.8460633,0.0576033,0.1197111
166.28003,1.0107522,0.1263574,0.1196958
156.58808,0.68495794,0.02150348,0.1196914
166.31197,0.98915306,0.02132608,0.1196908
154.94625,-0.64956685,0.09051174,0.1196788
162.58628,-0.87382806,0.1074627,0.1196753
156.55443,0.42648938,0.06264427,0.1196708
159.93601,1.0601678,0.1157196,0.1196633
169.69122,3.1069296,0.1388613,0.1196561
167.32352,4.7973446,0.16178,0.1196453
167.67297,6.0498127,0.09810258,0.119639
165.57314,4.3961564,0.281106,0.1196311
160.25756,-0.95242831,0.08697817,0.1196196
156.46846,1.1925597,0.09348449,0.1196111
166.37348,-0.78752709,0.03146378,0.1196045
162.6791,-0.41146118,0.1527089,0.1196006
154.80115,1.8532614,0.1178744,0.1195979
169.00142,3.4527186,0.07602146,0.1195948
170.87873,8.125642,0.08278155,0.1195906
169.89199,9.1269922,0.1193776,0.1195815
154.8428,-0.64823566,0.1275612,0.1195783
169.62858,5.0357494,0.1032448,0.1195592
166.6398,3.1599073,0.1354695,0.1195578
209.27045,-0.94690085,0.08690504,0.119552
160.31079,-0.94522662,0.1349303,0.1195469
170.79928,7.6202054,0.09058884,0.1195463
167.26198,5.0316366,0.01920397,0.11954
168.60125,4.1602791,0.02361592,0.1195382
163.22643,-0.7725979,0.09453423,0.1195308
160.38731,-0.047942716,0.2356633,0.1195182
164.99201,2.2738032,0.09931983,0.1195175
169.33994,-0.62923798,0.2763114,0.1195172
155.95181,1.0079942,0.0997624,0.1195161
174.92992,7.8720712,0.2271639,0.1195154
156.27578,0.96700414,0.257683,0.1194672
165.0565,4.3231757,0.03865103,0.1194668
165.25066,3.4620826,0.1576604,0.1194666
170.85885,4.2610134,0.139129,0.119455
169.31867,4.2455152,0.0686987,0.1194427
154.96372,-0.65088449,0.09824537,0.1194397
157.44834,1.7556024,0.1833969,0.119436
160.94688,0.52487305,0.07979456,0.1194256
160.73033,0.72652668,0.1501268,0.1194156
155.2322,1.2360849,0.07090618,0.1194041
156.48956,1.1780937,0.09715212,0.1194022
166.83278,2.9905661,0.07613032,0.1194019
170.88333,8.2827267,0.070344,0.1193924
166.5767,3.1370834,0.05627058,0.1193728
164.8642,4.4449282,0.0622105,0.1193651
166.86062,2.8820478,0.05723992,0.1193607
168.37401,4.3281883,0.1672341,0.1193501
155.54434,0.54406087,0.07132712,0.1193485
174.52386,7.1687202,0.05218083,0.1193479
167.61878,5.6333441,0.02104027,0.1193366
172.4498,7.7950377,0.07944237,0.1193277
166.88166,2.8920867,0.05745812,0.119322
160.93034,0.56472262,0.1255897,0.1193199
164.53323,-0.79345428,0.03841145,0.1193154
160.88994,0.62411153,0.1415138,0.1193147
159.69308,0.99007085,0.1316072,0.1193114
160.98063,0.40823903,0.1000495,0.1193101
166.27159,0.98340717,0.1525101,0.1193049
166.72785,3.1936692,0.1360977,0.1192944
166.1626,1.10843,0.121912,0.1192834
160.81484,0.002100921,0.1261376,0.119282
159.68946,0.98845875,0.1314077,0.1192817
166.81052,2.8832531,0.07611869,0.1192807
169.36142,3.6369675,0.04525126,0.1192742
157.22922,-0.91500847,0.01884725,0.1192735
160.10263,1.0318451,0.1329101,0.1192701
173.85178,6.9588153,0.1610574,0.1192357
166.388,0.94606283,0.06757451,0.1192301
165.04672,4.2306965,0.1206014,0.1192292
166.08532,4.5739884,0.0310444,0.1192252
169.23266,2.7897477,0.1022529,0.1192214
173.33957,6.7917714,0.08354609,0.1192162
154.85188,-0.69880827,0.09240983,0.1192106
168.62712,4.4617795,0.2591738,0.1192086
167.621,4.70623,0.1736445,0.1192047
156.00288,1.0835106,0.1004318,0.1192015
166.32938,2.5137058,0.04135492,0.1192
154.65706,-0.42187841,0.01811487,0.119195
166.97119,3.1776777,0.08301973,0.1191943
168.52891,4.3568302,0.2279894,0.1191887
166.25952,-0.911184,0.0734873,0.1191644
209.3932,-0.9783673,0.114918,0.1191602
169.01423,4.5578232,0.1078908,0.1191583
163.27405,-0.31022842,0.1262201,0.1191436
151.23376,-0.70952909,0.08463703,0.1191274
159.26566,0.91401288,0.1188986,0.1191271
169.0005,3.4707259,0.0774978,0.1191246
169.3781,4.447354,0.1057404,0.1191228
164.52492,0.41218447,0.0259476,0.1191143
169.60065,4.946987,0.09949647,0.1190717
168.4034,4.2746336,0.09601521,0.1190632
155.4353,-0.67216804,0.09594076,0.1190628
171.66983,4.5252203,0.1907785,0.119061
160.97472,0.46098444,0.1002082,0.1190604
170.15817,7.4855866,0.1110959,0.1190578
162.58312,-0.88371738,0.1637429,0.119057
157.19082,2.1054461,0.08952475,0.1190542
157.48284,1.130802,0.08839007,0.1190491
154.71846,-0.98255223,0.09473691,0.1190462
172.0642,7.9912887,0.2815128,0.1190363
171.49427,5.7317881,0.1022375,0.119034
169.87294,9.129183,0.1196786,0.1190196
160.90514,0.61254393,0.123904,0.1189991
172.5963,7.2513537,0.08345363,0.1189921
166.78006,3.0024595,0.05838544,0.1189836
155.7619,-0.98487275,0.08627163,0.1189809
170.14617,7.1620934,0.245103,0.1189777
168.73603,4.2441777,0.07609059,0.118973
160.2259,0.0038149515,0.1339376,0.11897
154.68453,2.2239454,0.04559951,0.118964
159.1482,0.91366718,0.1203145,0.1189555
156.55641,0.46765657,0.09687928,0.1189533
168.99648,3.4633068,0.07757029,0.118953
151.26162,-0.70899727,0.1961206,0.1189459
172.04726,6.6907511,0.2977198,0.1189392
153.25646,1.8420744,0.1280449,0.1189351
164.94441,2.318272,0.1299095,0.1189283
166.22888,6.4619409,0.0321384,0.1189236
155.3348,-0.70172025,0.07159074,0.1189225
159.19462,0.90899187,0.1200564,0.1189224
155.70146,0.77182027,0.07387309,0.1189187
167.11731,-0.18083369,0.06785175,0.1188995
174.97343,7.0382797,0.08688962,0.1188957
169.58755,3.8103486,0.05175354,0.1188912
169.08882,-0.85197279,0.1313425,0.1188882
155.7333,-0.95691258,0.06133536,0.118883
168.85575,2.8465807,0.07871401,0.1188701
160.4309,-0.88969196,0.02609262,0.1188575
172.46233,7.2887779,0.07383207,0.1188498
171.96124,6.6716581,0.2951839,0.1188411
160.13223,1.0326387,0.1331729,0.1188382
169.94819,5.6353196,0.1556011,0.1188327
165.77107,4.0878839,0.07496861,0.1188301
170.36542,3.4700964,0.05813564,0.1188299
159.80395,1.053348,0.1164177,0.1188282
168.53378,4.3514784,0.2290909,0.1188015
165.86989,4.4825928,0.1179561,0.1188008
163.33214,-0.32788021,0.07551887,0.1187946
171.06471,4.3290317,0.2577334,0.1187904
170.36228,3.4449243,0.02294465,0.1187791
159.41269,0.91704473,0.09522493,0.1187743
155.99876,1.3527153,0.09771467,0.1187718
170.02469,7.4161238,0.1298832,0.1187659
160.53702,-0.11079194,0.1139992,0.118734
166.31545,1.0325587,0.123366,0.1187247
168.47269,4.293448,0.02308252,0.1187015
166.33731,-0.93731772,0.111276,0.1186954
169.71169,3.7283707,0.03948803,0.1186934
160.9826,0.47497063,0.1002162,0.1186917
168.46912,4.2908103,0.02351671,0.1186886
171.31312,8.1803844,0.07470404,0.1186812
165.21147,4.3915756,0.02208873,0.1186763
169.60366,4.982153,0.101809,0.1186712
169.57112,4.8442031,0.2533425,0.1186668
166.36382,7.1409283,0.1869698,0.1186628
168.5552,4.3798204,0.08294053,0.118659
164.08988,-0.8889765,0.07545097,0.1186573
156.21223,0.96180374,0.09411234,0.1186384
172.72485,7.8241983,0.1851164,0.1186296
175.01564,9.0302602,0.195052,0.1186278
169.37443,4.2548957,0.1073396,0.1186168
170.85568,9.1174256,0.03131552,0.1186007
168.39131,0.33745541,0.09699315,0.1186002
156.53509,0.59301574,0.09914452,0.1185978
168.98552,3.4400389,0.07857141,0.1185793
170.7023,8.906506,0.1590021,0.1185777
168.96462,0.13132581,0.07582272,0.1185746
156.12847,0.058827519,0.09629153,0.1185611
167.64158,4.1094457,0.1872225,0.1185498
154.91467,-0.67296822,0.09470202,0.1185291
155.73453,-0.52049304,0.1530938,0.1185145
170.18223,7.6307615,0.04160068,0.1185134
169.40858,3.7020154,0.1748835,0.1184943
168.88997,2.8547058,0.07842165,0.1184882
154.95167,-0.66524633,0.09335186,0.1184861
170.84942,8.4788692,0.0775878,0.118472
173.2021,6.7513187,0.2818996,0.1184645
160.5266,0.89852461,0.06456476,0.1184596
169.55823,4.8371975,0.2532203,0.1184552
160.7946,-0.015132918,0.1257946,0.1184526
171.44736,5.8816048,0.2262957,0.1184444
153.92213,1.9896977,0.1009048,0.118444
166.02757,1.032949,0.1228337,0.1184406
167.14275,4.7706367,0.2740416,0.1184248
169.67904,-0.36162999,0.04057546,0.1184116
172.9747,7.5875223,0.1340909,0.1184069
167.75679,4.6293327,0.03065955,0.1184028
156.47465,0.63515633,0.09794077,0.1183966
